pl_id, normal, name, source, gn_id, pleiades_centroid_x, pleiades_centroid_y
217043,vicusceleris,Vicus Celeris,pleiades,,28.5,44.5
217044,vicusclement,Vicus Clement,pleiades,,28.5,44.5
217044,vicusclement,Vicus Clement...,pleiades,,28.5,44.5
217045,vicushi,Vicus Hi...,pleiades,,28.5,44.5
217045,vicushi,Vicus Hi,pleiades,,28.5,44.5
217046,vicuslonginopara,Vicus Longinopara,pleiades,,24.5,43.5
217047,vicusnovus,Vicus Novus,pleiades,,28.5,44.5
217048,vicuspetrus,Vicus Petrus,pleiades,,28.5,44.5
217049,vicusquintionis,Vicus Quintionis,pleiades,,28.5,44.5
217050,vicusramidava,Vicus *Ramidava,pleiades,,28.5,44.5
217051,vicusscaptia,Vicus *Scaptia,pleiades,,28.5,44.5
217052,vicusscenopesis,Vicus Scenopesis,pleiades,,28.5,44.5
217053,vicussiamus,Vicus Siamus,pleiades,,24.5,43.5
217054,vicustrullensium,Vicus Trullensium,pleiades,,24.5,43.5
217055,vicusturrismucaporis,Vicus Turris *Mucaporis,pleiades,,28.5,44.5
217056,vicusulmetensium,Vicus *Ulmetensium,pleiades,,28.5,44.5
217057,vicusurb,Vicus Urb,pleiades,,28.5,44.5
217057,vicusurb,Vicus Urb...,pleiades,,28.5,44.5
217058,vicusverrittiani,Vicus â€˜Verrittianiâ€™,pleiades,,28.5,44.5
217058,vicusvergobrittiani,Vicus â€˜Vergobrittianiâ€™,pleiades,,28.5,44.5
217060,vlahii,Vlahii,pleiades,,27.5,44.5
217061,voivoda,Voivoda,pleiades,,27.5,43.5
217063,yaila,Yaila,pleiades,,28.5,43.5
221972,acrae,Acrae,pleiades,,,
221973,adsalices,Ad Salices,pleiades,,,
221974,adina,Adina,pleiades,,,
221975,aedabe,Aedabe,pleiades,,,
221976,agkyrillos,Ag. Kyrillos,pleiades,,,
221977,albokensioi,Albokensioi,pleiades,,,
221978,alincum,Alincum,pleiades,,,
221979,amlaidina,Amlaidina,pleiades,,,
221980,anagonkli,Anagonkli,pleiades,,,
221981,anartoi,Anartoi,pleiades,,,
221982,ankyriana,Ankyriana,pleiades,,,
221983,ansamenses,Ansamenses,pleiades,,,
221984,antoninon,Antoninon,pleiades,,,
221985,aodi,Aodi,pleiades,,,
221986,aphrodisias,Aphrodisias,pleiades,,,
221987,arina,Arina,pleiades,,,
221988,artanes,Artanes,pleiades,,,
221989,arzos,Arzos,pleiades,,,
221990,asbolodina,Asbolodina,pleiades,,,
221991,asgarzos,Asgarzos,pleiades,,,
221992,asgizous,Asgizous,pleiades,,,
221993,asilba,Asilba,pleiades,,,
221994,ausdecenses,Ausdecenses,pleiades,,,
221995,authiparou,Authiparou,pleiades,,,
221997,baika,Baika,pleiades,,,
221998,balentiniana,Balentiniana,pleiades,,,
221999,bargus,Bargus,pleiades,,,
222000,basibounon,Basibounon,pleiades,,,
222001,baskon,Baskon,pleiades,,,
222002,bassidina,Bassidina,pleiades,,,
222003,basternas,Basternas,pleiades,,,
222004,bekis,Bekis,pleiades,,,
222005,bekouli,Bekouli,pleiades,,,
222006,belaidipara,Belaidipara,pleiades,,,
222007,belastyras,Belastyras,pleiades,,,
222008,beledina,Beledina,pleiades,,,
222009,bepara,Bepara,pleiades,,,
222010,bereiaros,Bereiaros,pleiades,,,
222011,bergison,Bergison,pleiades,,,
222012,beripara,Beripara,pleiades,,,
222013,beripara,Beripara,pleiades,,,
222014,beros,Beros,pleiades,,,
222015,bia,Bia,pleiades,,,
222016,bidigis,Bidigis,pleiades,,,
222017,biephoi,Biephoi,pleiades,,,
222018,birginaso,Birginaso,pleiades,,,
222019,bisdina,Bisdina,pleiades,,,
222020,bismapha,Bismapha,pleiades,,,
222021,bodas,Bodas,pleiades,,,
222023,bospara,Bospara,pleiades,,,
222024,bredas,Bredas,pleiades,,,
222025,buaticum,Buaticum,pleiades,,,
222026,burdipta,Burdipta,pleiades,,,
222026,burdenis,Burdenis,pleiades,,,
222028,calabaeus,Calabaeus,pleiades,,,
222029,capora,Capora,pleiades,,,
222030,castrisnovis,Castris Novis,pleiades,,,
222031,castrisrubris,Castris Rubris,pleiades,,,
222032,cheroinon,Cheroinon,pleiades,,,
222033,chrysanthos,Chrysanthos,pleiades,,,
222034,cimbrianae,Cimbrianae,pleiades,,,
222035,clariae,Clariae,pleiades,,,
222036,constantianadaphne,Constantiana Daphne,pleiades,,,
222037,cumidavenses,Cumidavenses,pleiades,,,
222039,dagis,Dagis,pleiades,,,
222040,dalatarba,Dalatarba,pleiades,,,
222041,daousdaua,Daousdaua,pleiades,,,
222042,debre,Debre,pleiades,,,
222043,deixas,Deixas,pleiades,,,
222044,deoniana,Deoniana,pleiades,,,
222045,dertallos,Dertallos,pleiades,,,
222046,diggion,Diggion,pleiades,,,
222048,diniskarta,Diniskarta,pleiades,,,
222049,dordas,Dordas,pleiades,,,
222050,drasdea,Drasdea,pleiades,,,
222052,eisdikaia,Eisdikaia,pleiades,,,
222053,emporiontaurokephalon,Emporion Taurokephalon,pleiades,,,
222055,erkoulente,Erkoulente,pleiades,,,
222056,ermerium,Ermerium,pleiades,,,
222057,eumenia,Eumenia,pleiades,,,
222059,gemellomountes,Gemellomountes,pleiades,,,
222060,genoukla,Genoukla,pleiades,,,
222061,gesilaphossaton,Gesila Phossaton,pleiades,,,
222062,getrinas,Getrinas,pleiades,,,
222063,getristaous,Getristaous,pleiades,,,
222064,grapso,Grapso,pleiades,,,
222066,hylasianai,Hylasianai,pleiades,,,
222067,hymauparoubri,Hymauparoubri,pleiades,,,
222069,inmedio,In Medio,pleiades,,,
222070,ioustinianoupolis,Ioustinianoupolis,pleiades,,,
222071,iscina,Iscina,pleiades,,,
222072,isgipera,Isgipera,pleiades,,,
222073,itzes,Itzes,pleiades,,,
222075,kabotoumba,Kabotoumba,pleiades,,,
222076,kapistouria,Kapistouria,pleiades,,,
222077,karberos,Karberos,pleiades,,,
222078,karpoudaimon,Karpoudaimon,pleiades,,,
222079,kasianon,Kasianon,pleiades,,,
222080,kasibonon,Kasibonon,pleiades,,,
222081,kastellonobo,Kastellonobo,pleiades,,,
222082,katassou,Katassou,pleiades,,,
222083,kaukoensioi,Kaukoensioi,pleiades,,,
222084,keiagisoi,Keiagisoi,pleiades,,,
222085,keriparon,Keriparon,pleiades,,,
222086,kistidizos,Kistidizos,pleiades,,,
222087,kleisoura,Kleisoura,pleiades,,,
222088,konstantiana,Konstantiana,pleiades,,,
222089,kopoustoros,Kopoustoros,pleiades,,,
222090,koryolenkome,Koryolen kome,pleiades,,,
222091,kotensioi,Kotensioi,pleiades,,,
222092,kouestris,Kouestris,pleiades,,,
222093,koupron,Koupron,pleiades,,,
222094,kouskauri,Kouskauri,pleiades,,,
222095,kouskouli,Kouskouli,pleiades,,,
222096,koutzousoura,Koutzousoura,pleiades,,,
222097,kreas,Kreas,pleiades,,,
222098,kyntodemon,Kyntodemon,pleiades,,,
222099,kyridana,Kyridana,pleiades,,,
222101,laikospyrgos,Laikos Pyrgos,pleiades,,,
222102,lapidarias,Lapidarias,pleiades,,,
222103,larisa,Larisa,pleiades,,,
222104,libistus,Libistus,pleiades,,,
222105,lissas,Lissas,pleiades,,,
222106,loukernariabourgou,Loukernariabourgou,pleiades,,,
222107,lyginos,Lyginos,pleiades,,,
222109,markerota,Markerota,pleiades,,,
222110,markerota,Markerota,pleiades,,,
222111,markerota,Markerota,pleiades,,,
222112,markianon,Markianon,pleiades,,,
222113,maskiobrias,Maskiobrias,pleiades,,,
222114,mauroballe,Mauroballe,pleiades,,,
222115,maxentium,Maxentium,pleiades,,,
222116,mediolanum,Mediolanum,pleiades,,,
222117,metallos,Metallos,pleiades,,,
222118,monteregine,Monteregine,pleiades,,,
222119,mourideba,Mourideba,pleiades,,,
222121,nikomedeon,Nikomedeon,pleiades,,,
222122,niskonis,Niskonis,pleiades,,,
222123,nobeioustiniana,Nobeioustiniana,pleiades,,,
222124,noes,Noes,pleiades,,,
222125,nono,Nono,pleiades,,,
222127,oboulensioi,Oboulensioi,pleiades,,,
222129,orkelis,Orkelis,pleiades,,,
222130,orudiszaadburgum,Orudisza ad Burgum,pleiades,,,
222131,ostaphos,Ostaphos,pleiades,,,
222132,oualla,Oualla,pleiades,,,
222133,ounno,Ounno,pleiades,,,
222134,ourdaous,Ourdaous,pleiades,,,
222137,padisara,Padisara,pleiades,,,
222139,parthenopolis,Parthenopolis,pleiades,,,
222140,paulimandra,Pauli Mandra,pleiades,,,
222141,perburdava,Perburdava,pleiades,,,
222142,perontikon,Perontikon,pleiades,,,
222143,peukeoros,Peuke Oros,pleiades,,,
222144,phossaton,Phossaton,pleiades,,,
222145,picusculus,Picusculus,pleiades,,,
222146,piephigoi,Piephigoi,pleiades,,,
222147,plateypegiae,Plateypegiae,pleiades,,,
222148,poliskastellon,Polis Kastellon,pleiades,,,
222149,ponsucasi,Pons Ucasi,pleiades,,,
222150,potamoukastellon,Potamou Kastellon,pleiades,,,
222151,potoulatensioi,Potoulatensioi,pleiades,,,
222152,poulchratheodora,Poulchra Theodora,pleiades,,,
222153,pousinon,Pousinon,pleiades,,,
222154,predauensioi,Predauensioi,pleiades,,,
222155,preidis,Preidis,pleiades,,,
222156,presidio,Presidio,pleiades,,,
222157,probinou,Probinou,pleiades,,,
222158,probinus,Probinus,pleiades,,,
222159,pteronakron,Pteron Akron,pleiades,,,
222161,quinto,Quinto,pleiades,,,
222163,rakoule,Rakoule,pleiades,,,
222164,ranilum,Ranilum,pleiades,,,
222165,ratakensioi,Ratakensioi,pleiades,,,
222166,residina,Residina,pleiades,,,
222167,rhamis,Rhamis,pleiades,,,
222168,rhocobae,Rhocobae,pleiades,,,
222169,roubousta,Roubousta,pleiades,,,
222171,sadame,Sadame,pleiades,,,
222172,sakissos,Sakissos,pleiades,,,
222173,saldensioi,Saldensioi,pleiades,,,
222175,saltoupyrgos,Saltoupyrgos,pleiades,,,
222176,sanpeus,Sanpeus,pleiades,,,
222177,sarmathon,Sarmathon,pleiades,,,
222178,scaugdae,Scaugdae,pleiades,,,
222179,scedeba,Scedeba,pleiades,,,
222180,sebastopolis,Sebastopolis,pleiades,,,
222181,sekepedon,Sekepedon,pleiades,,,
222182,skariotasaloukra,Skariotasaloukra,pleiades,,,
222183,skatrina,Skatrina,pleiades,,,
222184,skemnas,Skemnas,pleiades,,,
222185,skitakes,Skitakes,pleiades,,,
222186,skythias,Skythias,pleiades,,,
222187,sitioenta,Sitioenta,pleiades,,,
222188,solbanou,Solbanou,pleiades,,,
222189,souras,Souras,pleiades,,,
222190,spathizos,Spathizos,pleiades,,,
222191,spibyros,Spibyros,pleiades,,,
222192,stratonisturris,Stratonis Turris,pleiades,,,
222193,sturum,Sturum,pleiades,,,
222194,subzupara,Subzupara,pleiades,,,
222195,syrmus,Syrmus,pleiades,,,
222197,tamasidaua,Tamasidaua,pleiades,,,
222198,tamonbari,Tamonbari,pleiades,,,
222199,taurokomon,Taurokomon,pleiades,,,
222200,teesimonte,Teesimonte,pleiades,,,
222201,terta,Terta,pleiades,,,
222202,teuriskoi,Teuriskoi,pleiades,,,
222203,theodoropolis,Theodoropolis,pleiades,,,
222204,theodoroupolis,Theodoroupolis,pleiades,,,
222205,thera,Thera,pleiades,,,
222205,tira,Tira,pleiades,,,
222206,therma,Therma,pleiades,,,
222207,thokyodis,Thokyodis,pleiades,,,
222208,thrasarichou,Thrasarichou,pleiades,,,
222209,tibiska,Tibiska,pleiades,,,
222212,timum,Timum,pleiades,,,
222212,timogritia,Timogritia,pleiades,,,
222214,tirepsum,Tirepsum,pleiades,,,
222215,tooukou,To Oukou,pleiades,,,
222216,tonzos,Tonzos,pleiades,,,
222217,touagiouioulianou,Tou Agiou Ioulianou,pleiades,,,
222218,touagioutheodorou,Tou Agiou Theodorou,pleiades,,,
222219,touagioutraianou,Tou Agiou Traianou,pleiades,,,
222220,touleous,Touleous,pleiades,,,
222221,touroules,Touroules,pleiades,,,
222222,tresprotomae,Tres Protomae,pleiades,,,
222223,tirissa,Tirissa,pleiades,,,
222223,trissa,Trissa,pleiades,,,
222224,tzasklis,Tzasklis,pleiades,,,
222225,tzitaetous,Tzitaetous,pleiades,,,
222226,tzoides,Tzoides,pleiades,,,
222227,tzonpolegon,Tzonpolegon,pleiades,,,
222228,tzyeidon,Tzyeidon,pleiades,,,
222230,urgum,Urgum,pleiades,,,
222232,vallisdomitiana,Vallis Domitiana,pleiades,,,
222233,vicusdiano,Vicus diano,pleiades,,,
222233,vicusdiano,Vicus ...diano,pleiades,,,
222234,vicusagatapara,Vicus Agatapara,pleiades,,,
222235,vicuscarporum,Vicus Carporum,pleiades,,,
222236,vicusnarcissiani,Vicus Narcissiani,pleiades,,,
222237,vicusoual,Vicus Oual,pleiades,,,
222237,vicusoual,Vicus Oual...,pleiades,,,
222238,vicusparsal,Vicus Parsal,pleiades,,,
222238,vicusparsal,Vicus Parsal...,pleiades,,,
222239,vicuspereprus,Vicus Pereprus,pleiades,,,
222240,vicussaprisara,Vicus Saprisara,pleiades,,,
222241,vicussecundini,Vicus Secundini,pleiades,,,
222242,vicustautiomosis,Vicus Tautiomosis,pleiades,,,
222244,zaldapa,Zaldapa,pleiades,,,
222245,zargidaua,Zargidaua,pleiades,,,
222246,zdebren,Zdebren,pleiades,,,
222247,zemarkou,Zemarkou,pleiades,,,
222248,zetnoukortou,Zetnoukortou,pleiades,,,
222249,zigkyro,Zigkyro,pleiades,,,
222250,zisnoudeba,Zisnoudeba,pleiades,,,
222251,zositerson,Zositerson,pleiades,,,
222252,zygere,Zygere,pleiades,,,
222253,zyrmis,Zyrmis,pleiades,,,
226502,abrikosovka,Abrikosovka,pleiades,,35.5,45.5
226504,abuzlar,Abuzlar,pleiades,,32.5,45.5
226505,acesinus,Acesinus? fl.,pleiades,,33.5,47.5
226506,achilleiosdromos,Achilleios Dromos,pleiades,,31.5,46.5
226508,adstoma,Ad Stoma,pleiades,,29.5,45.5
226510,aepolium,Aepolium,pleiades,,30.5,45.5
226511,agathyrsoi,Agathyrsoi,pleiades,,27.5,47.5
226512,akmechet,Ak-Mechet',pleiades,,32.5,45.5
226513,alazones,Alazones,pleiades,,31.5,47.5
226514,aleksandrovka,Aleksandrovka,pleiades,,32.5,46.5
226515,alekseyevka,Alekseyevka,pleiades,,34.5,47.5
226517,aloustouphrourion,Aloustou Phrourion,pleiades,,34.5,44.5
226518,andreyevka,Andreyevka,pleiades,,31.5,46.5
226521,skythotauronlimen,Skythotauron Limen,pleiades,,34.5,44.5
226521,athenaion,Athenaion,pleiades,,34.5,44.5
226522,axiacae,Axiacae,pleiades,,30.5,47.5
226523,axiakes,Axiakes fl.,pleiades,,30.5,47.5
226525,ayvazovskoye,Ayvazovskoye,pleiades,,35.5,45.5
226528,baby,Baby,pleiades,,33.5,47.5
226529,balkabermana,Balka Bermana,pleiades,,33.5,44.5
226531,basileioi,Basileioi,pleiades,,33.5,45.5
226533,belbekskoye,Bel'bekskoye,pleiades,,33.5,44.5
226534,belenkoye,Belen'koye,pleiades,,30.5,46.5
226535,belozerskoye,Belozerskoye,pleiades,,32.5,46.5
226536,belyayevka,Belyayevka,pleiades,,30.5,46.5
226538,bizyukovo,Bizyukovo,pleiades,,33.5,47.5
226539,blagoveshchenskoye,Blagoveshchenskoye,pleiades,,34.5,47.5
226540,bliznitsaslonovskaya,Bliznitsa Slonovskaya,pleiades,,33.5,47.5
226541,bolshayakorenikha,Bol'shaya Korenikha,pleiades,,31.5,46.5
226542,bolshelepetikhinskoye,Bol'shelepetikhinskoye,pleiades,,33.5,47.5
226543,borionstoma,Borion Stoma,pleiades,,29.5,45.5
226544,borysthenes,Borysthenes fl.,pleiades,,32.5,46.5
226545,borysthenes,Borysthenes Ins.,pleiades,,31.5,46.5
226546,borysthenes,Borysthenes,pleiades,,31.5,46.5
226546,olbia,Olbia,pleiades,,31.5,46.5
226547,borysthenitai,Borysthenitai,pleiades,,32.5,46.5
226549,bublikovabalka,Bublikova Balka,pleiades,,32.5,46.5
226550,bulganak,Bulganak,pleiades,,33.5,44.5
226551,burnel,Burnel',pleiades,,33.5,45.5
226552,buzovo,Buzovo,pleiades,,32.5,46.5
226553,bykes,Bykes fl.,pleiades,,33.5,46.5
226554,bykeslimne,Bykes Limne,pleiades,,33.5,46.5
226562,charax,Charax,pleiades,,34.5,44.5
226563,chernecha,Chernecha,pleiades,,34.5,47.5
226564,chersonesos,Chersonesos,pleiades,,33.5,44.5
226565,chertomlyk,Chertomlyk,pleiades,,34.5,47.5
226566,chervonogrigoryevka,Chervonogrigor'yevka,pleiades,,34.5,47.5
226567,chmyrevamogila,Chmyreva Mogila,pleiades,,34.5,47.5
226568,chorotay,Chorotay,pleiades,,32.5,45.5
226571,conopondiabasis,Conopon Diabasis,pleiades,,29.5,45.5
226572,coretussinus,Coretus Sinus,pleiades,,34.5,46.5
226574,crobyzi,Crobyzi,pleiades,,30.5,47.5
226577,hister,Hister fl.,pleiades,,27.5,44.5
226577,istros,Istros,pleiades,,27.5,44.5
226577,danuvius,Danuvius,pleiades,,27.5,44.5
226579,demeter,"Demeter, T.",pleiades,,32.5,46.5
226580,denisoye,Denisoye,pleiades,,29.5,45.5
226581,deyev,Deyev,pleiades,,34.5,46.5
226583,diviziya,Diviziya,pleiades,,29.5,45.5
226584,donskaya,Donskaya,pleiades,,35.5,45.5
226585,dortoba,Dort Oba,pleiades,,34.5,45.5
226586,dory,Dory,pleiades,,34.5,44.5
226588,dzhanbaba,Dzhan-Baba,pleiades,,32.5,45.5
226589,dzhangul,Dzhangul' 1,pleiades,,32.5,45.5
226590,dzhangul,Dzhangul' 2,pleiades,,32.5,45.5
226591,dzharylgach,Dzharylgach,pleiades,,32.5,45.5
226594,enoecadioe,Enoecadioe,pleiades,,32.5,46.5
226595,eremiageton,Eremia Geton,pleiades,,29.5,45.5
226599,ganovskoye,Ganovskoye,pleiades,,33.5,47.5
226600,gavrilovskoye,Gavrilovskoye,pleiades,,33.5,47.5
226601,gaymanova,Gaymanova,pleiades,,35.5,47.5
226602,germes,Germes,pleiades,,34.5,47.5
226603,gerros,Gerros fl.,pleiades,,35.5,47.5
226606,glubokayapristan,Glubokaya Pristan',pleiades,,32.5,46.5
226607,gogolevka,Gogolevka,pleiades,,35.5,45.5
226608,gornostayevskoye,Gornostayevskoye,pleiades,,33.5,47.5
226609,gorzoubitai,Gorzoubitai,pleiades,,34.5,44.5
226610,gradenitsy,Gradenitsy,pleiades,,30.5,46.5
226611,gratiana,Gratiana?,pleiades,,29.5,45.5
226612,groty,Groty,pleiades,,32.5,45.5
226614,gurzuf,Gurzuf,pleiades,,34.5,44.5
226616,halmyrislimne,Halmyris Limne,pleiades,,28.5,44.5
226617,halmyris,Halmyris?,pleiades,,29.5,45.5
226618,harpioi,Harpioi,pleiades,,29.5,45.5
226619,hierasos,Hierasos fl.,pleiades,,30.5,46.5
226620,hieronakron,Hieron Akron,pleiades,,31.5,46.5
226621,hieron,Hieron fl.,pleiades,,29.5,44.5
226623,hippolaouakra,Hippolaou Akra,pleiades,,32.5,46.5
226627,hylaeummare,Hylaeum Mare,pleiades,,31.5,46.5
226628,hylaia,Hylaia,pleiades,,32.5,46.5
226630,hypanis,Hypanis fl.,pleiades,,31.5,47.5
226632,iazyges,Iazyges,pleiades,,31.5,47.5
226634,isiakonlimen,Isiakon Limen,pleiades,,30.5,46.5
226636,istrianonlimen,Istrianon Limen,pleiades,,30.5,46.5
226637,istrianos,Istrianos fl.,pleiades,,35.5,44.5
226642,kachinskoye,Kachinskoye,pleiades,,33.5,44.5
226643,kakhovka,Kakhovka,pleiades,,32.5,46.5
226644,kallipidai,Kallipidai,pleiades,,31.5,46.5
226645,kalonstoma,Kalon Stoma,pleiades,,29.5,45.5
226646,kaloslimen,Kalos Limen?,pleiades,,32.5,45.5
226647,kamenka,Kamenka,pleiades,,31.5,46.5
226648,kamenskoye,Kamenskoye,pleiades,,34.5,47.5
226649,kapulovka,Kapulovka,pleiades,,34.5,47.5
226650,karadzhinskoye,Karadzhinskoye,pleiades,,32.5,45.5
226651,karaydubina,Karaydubina,pleiades,,34.5,47.5
226652,karkine,Karkine?,pleiades,,33.5,46.5
226653,hypakyris,Hypakyris? fl.,pleiades,,33.5,46.5
226653,karkinites,Karkinites,pleiades,,33.5,46.5
226654,karkinitiskolpos,Karkinitis Kolpos,pleiades,,32.5,45.5
226655,karolinobugaz,Karolino-Bugaz,pleiades,,30.5,46.5
226656,kastel,Kastel',pleiades,,32.5,45.5
226657,kephalonesos,Kephalonesos,pleiades,,32.5,46.5
226658,kerkinitis,Kerkinitis?,pleiades,,33.5,45.5
226659,kermenkyr,Kermen-Kyr,pleiades,,34.5,44.5
226660,kherson,Kherson,pleiades,,32.5,46.5
226661,khomina,Khomina,pleiades,,34.5,47.5
226662,koblevo,Koblevo,pleiades,,31.5,46.5
226663,konsulovskoye,Konsulovskoye,pleiades,,33.5,47.5
226664,koraxakron,Korax Akron,pleiades,,35.5,44.5
226665,kosharskoye,Kosharskoye,pleiades,,31.5,46.5
226666,kosovka,Kosovka,pleiades,,30.5,46.5
226667,kozatskoye,Kozatskoye,pleiades,,33.5,46.5
226668,krasnopresnensky,Krasnopresnensky,pleiades,,32.5,46.5
226669,krasnozorinskoye,Krasnozorinskoye,pleiades,,33.5,44.5
226670,kremniskoi,Kremniskoi,pleiades,,30.5,45.5
226671,krioumetopon,Kriou Metopon Pr.,pleiades,,33.5,44.5
226672,kulakovsky,Kulakovsky,pleiades,,33.5,44.5
226674,lagyra,Lagyra,pleiades,,34.5,44.5
226675,lampas,Lampas,pleiades,,34.5,44.5
226676,lemeshev,Lemeshev,pleiades,,33.5,47.5
226677,leuke,Leuke Ins.,pleiades,,30.5,45.5
226677,achilleosnesos,Achilleos Nesos,pleiades,,30.5,45.5
226679,lysayagora,Lysaya Gora,pleiades,,34.5,47.5
226680,lyubimovskoye,Lyubimovskoye,pleiades,,33.5,46.5
226682,macrocremni,Macrocremni M.,pleiades,,29.5,46.5
226684,malayalepetikha,Malaya Lepetikha,pleiades,,34.5,47.5
226685,masliny,Masliny,pleiades,,33.5,45.5
226686,melitopol,Melitopol',pleiades,,35.5,46.5
226687,mezhvodnoye,Mezhvodnoye,pleiades,,32.5,45.5
226688,mikhaylovka,Mikhaylovka,pleiades,,33.5,47.5
226689,mologa,Mologa,pleiades,,30.5,46.5
226690,mordvinov,Mordvinov,pleiades,,33.5,46.5
226691,mysarisakra,Mysaris Akra,pleiades,,31.5,46.5
226693,nadlimanskoye,Nadlimanskoye,pleiades,,30.5,46.5
226694,narakonstoma,Narakon Stoma,pleiades,,29.5,45.5
226695,neapolis,Neapolis,pleiades,,34.5,44.5
226697,nikonion,Nikonion,pleiades,,30.5,46.5
226698,nizhniyrogachik,Nizhniy Rogachik,pleiades,,34.5,47.5
226701,oguz,Oguz,pleiades,,34.5,46.5
226704,ovidiopol,Ovidiopol',pleiades,,30.5,46.5
226706,oyrat,Oyrat,pleiades,,32.5,45.5
226708,palaiachersonesos,Palaia Chersonesos,pleiades,,33.5,44.5
226709,palanka,Palanka,pleiades,,30.5,46.5
226710,panskoye,Panskoye 1,pleiades,,32.5,45.5
226711,panskoye,Panskoye 2,pleiades,,32.5,45.5
226712,panticapes,Panticapes? fl.,pleiades,,32.5,46.5
226713,parthenion,"Parthenion, T.",pleiades,,33.5,44.5
226714,parthenionakron,Parthenion? Akron,pleiades,,33.5,44.5
226716,pervomayevka,Pervomayevka 1,pleiades,,33.5,47.5
226717,pervomayevka,Pervomayevka 2,pleiades,,33.5,47.5
226718,petrovka,Petrovka,pleiades,,35.5,45.5
226719,peukenesos,Peuke Nesos,pleiades,,29.5,45.5
226720,hieronstoma,Hieron Stoma,pleiades,,29.5,44.5
226720,peukes,Peukes,pleiades,,29.5,44.5
226721,phrourion,â€˜Phrourionâ€™,pleiades,,34.5,44.5
226724,pivdennoye,Pivdennoye,pleiades,,30.5,46.5
226725,podymovo,Podymovo,pleiades,,31.5,46.5
226726,pokrovskoye,Pokrovskoye,pleiades,,31.5,46.5
226728,ponyatovskoye,Ponyatovskoye,pleiades,,33.5,46.5
226729,pseudostoma,Pseudo Stoma,pleiades,,29.5,45.5
226730,thiagola,Thiagola,pleiades,,29.5,45.5
226730,psilonstoma,Psilon Stoma,pleiades,,29.5,45.5
226731,pugach,Pugach,pleiades,,32.5,46.5
226735,radsad,Radsad,pleiades,,31.5,46.5
226736,raskopana,Raskopana,pleiades,,33.5,47.5
226737,razvilka,Razvilka,pleiades,,34.5,44.5
226739,rogachik,Rogachik,pleiades,,34.5,47.5
226740,romanovka,Romanovka,pleiades,,35.5,45.5
226742,rybakovka,Rybakovka,pleiades,,31.5,46.5
226743,rybalchye,Rybal'chye 1,pleiades,,32.5,46.5
226744,rybalchye,Rybal'chye 2,pleiades,,32.5,46.5
226746,sabulkovskoye,Sabulkovskoye,pleiades,,33.5,47.5
226747,rhode,Rhode fl.,pleiades,,31.5,47.5
226747,sagaris,Sagaris,pleiades,,31.5,47.5
226748,salsovia,Salsovia,pleiades,,29.5,45.5
226749,sangariussinus,Sangarius Sinus,pleiades,,31.5,46.5
226751,sardi,Sardi,pleiades,,32.5,46.5
226752,sarmatae,Sarmatae,pleiades,,28.5,46.5
226753,sarmatica,Sarmatica,pleiades,,29.5,45.5
226754,satauci,Satauci,pleiades,,34.5,45.5
226755,scopuli,Scopuli,pleiades,,30.5,46.5
226759,semenovka,Semenovka,pleiades,,30.5,46.5
226760,shabo,Shabo,pleiades,,30.5,46.5
226761,shulgovka,Shulgovka,pleiades,,35.5,46.5
226762,siraci,Siraci?,pleiades,,32.5,46.5
226763,skelki,Skel'ki,pleiades,,34.5,47.5
226765,sofiyevka,Sofiyevka,pleiades,,32.5,46.5
226766,solokha,Solokha,pleiades,,34.5,47.5
226767,stanislav,Stanislav,pleiades,,32.5,46.5
226768,staroshvedskoye,Staroshvedskoye,pleiades,,33.5,46.5
226769,staryykrym,Staryy Krym,pleiades,,35.5,45.5
226770,symbolonlimen,Symbolon Limen,pleiades,,33.5,44.5
226772,taantiphilou,Ta Antiphilou,pleiades,,29.5,45.5
226773,tagroi,Tagroi,pleiades,,29.5,46.5
226774,talayevskiy,Talayevskiy,pleiades,,34.5,45.5
226775,tamyrakeskolpos,Tamyrakes Kolpos,pleiades,,33.5,45.5
226776,taphrioi,Taphrioi,pleiades,,33.5,46.5
226777,taphros,Taphros,pleiades,,33.5,46.5
226778,taurikechersonesos,Taurike Chersonesos,pleiades,,33.5,45.5
226779,tauroi,Tauroi,pleiades,,33.5,44.5
226780,tauroskythai,Tauroskythai,pleiades,,33.5,44.5
226785,thrakes,Thrakes,pleiades,,28.5,46.5
226786,tolstayamogila,Tolstaya Mogila,pleiades,,34.5,47.5
226787,tomakovka,Tomakovka,pleiades,,34.5,47.5
226790,topchikoy,Topchikoy,pleiades,,33.5,44.5
226792,torekkadai,Torekkadai,pleiades,,34.5,45.5
226793,tracheiachersonesos,Tracheia Chersonesos,pleiades,,33.5,44.5
226798,tsymbalka,Tsymbalka,pleiades,,34.5,47.5
226799,tyras,Tyras fl.,pleiades,,29.5,47.5
226800,tyras,Tyras,pleiades,,30.5,46.5
226800,ophioussa,Ophioussa,pleiades,,30.5,46.5
226801,tyregetai,Tyregetai,pleiades,,29.5,46.5
226803,ustalminskoye,Ust'-Al'minskoye,pleiades,,33.5,44.5
226805,varvarovka,Varvarovka,pleiades,,31.5,46.5
226821,vodyanoye,Vodyanoye,pleiades,,34.5,47.5
226822,vysshetarasovka,Vysshetarasovka,pleiades,,34.5,47.5
226824,yagorlytskoye,Yagorlytskoye,pleiades,,32.5,46.5
